M675469354985721856,1,افطارمرابطين على الثغور بالعافيه اعفاا_عزام_الدخيل اوامر_ملكيه ,لا يمكن تحديده,محايد
M675383373477580800,1,اقسم بالله مفروض كل مبتعث يسوي حفله بعد اعفاا عزام الدخيل واولهم انا اوامر_ملكيه,إيجابي,محايد
M675385107935571968,1,اكبر غلطه دمجكم لوزاره التعليم العالي ووزاره التعليم يفترض فصلها عن بعض اوامر_ملكيه,سلبي,محايد
M675395718136381440,1,اكثر المستفيدين من القرارات الملكيه هو نادي الهلال اوامر_ملكيه,سخرية,محايد
M675386004455497728,1,اكثر من فرح با اعفاا وزير التعليم عزام_الدخيل بنو ليبرال و العلمانيه اوامر_ملكيه وزير_التعليم,إيجابي,محايد
M675404372742955008,1,اكشن اوامر_ملكيه,لا يمكن تحديده,محايد
M675395385058271232,1,الا ليت شعري لو ادرك الراحلون حقيقتهم قبل الرحيل اوامر_ملكيه,لا يمكن تحديده,محايد
M675389088141307904,1,الابديت الجديد ثقيل شوي اوامر_ملكيه,لا يمكن تحديده,محايد
M675385858271412224,1,الاخبار اليوم زفت اعفاا وزير التعليم عزام الدخيل ليه اوامر_ملكيه,سلبي,محايد
M675726051012648960,1,الاصدقاا الاوفياا مثل اليد والعين اذا تالمت اليد بكت العين واذا بكت العين مسحتها اليد اوامر_ملكيه احمد_العيسى مساا_الخير,لا يمكن تحديده,محايد
M675386839738531840,1,الاعفااات كثرت نرجو من الله العلي العظيم التوفيق لولاه امرنا والبطانه الصالحه لما فيه خير للعباد والبلاد اوامر_ملكيه,إيجابي,محايد
M675384407801360384,1,الان اربطوا الاحزمه اوامر_ملكيه_جديده اوامر_ملكيه,سخرية,محايد
M675581822491885568,1,التعليم رساله راقيه في صفحات الحياه تكتب بالاخلاق الحسنه والعمل الصادق شكرا من القلب د عزام ودعوات من القلب د العيسى اوامر_ملكيه,إيجابي,محايد
M675385399175434240,1,التعليم ومانشستر يونايتد عقب الاستقرار مع الخويطر وفيرغسون لعقود وعقود صار التغير فيهم كل ترم وموسم اوامر_ملكيه,سخرية,لا يمكن تحديده
M675394539713142784,1,التعيين على اساس الكفااه والتاهيل والخبره استقرار للوزاره والوزير توفيق_الربيعه مثال ناجح اما تعيينات الحضوه فنهايتها الاعفاا اوامر_ملكيه,إيجابي,محايد
M675386306554404864,1,الحزم ابو العزم اوامر_ملكيه امر_ملكي,إيجابي,محايد
M675385536534695936,1,الحسابات الاخباريه متخذه وضعيه البوب كورن الان اوامر_ملكيه,سخرية,محايد
M675391464315162624,1,الحكومه غسلت الحوش اوامر_ملكيه,سخرية,محايد
M675519453757579264,1,الحمدلله ان القرارات لم تشمل مدرب النصر اوامر_ملكيه اعفاا_عزام_الدخيل احمد_العيسى_وزيرا_للتعليم معا_ضد_العيال_بتويتر النصر,سخرية,إيجابي
M675404937027829760,1,الدبره ضايعه وبعض التعيينات تحس انها اكبر من الملك بكبره اوامر_ملكيه من فوق والله فوق اعفاا_عزام_الدخيل,سلبي,محايد
M675386107815686144,1,الدخيل ماشفنا منه الا الظهور الاعلامي والوعود الزائفه اوامر_ملكيه,سلبي,محايد
M675393303316193280,1,الدكتور عزام الدخيل يتواصل بشكل رائع في الاعلام_الاجتماعي يعمل بجد ان يكون مع_المعلم اوامر_ملكيه,إيجابي,محايد
M675390584530554880,1,الدنيا زي المرجيحه اوامر_ملكيه,سخرية,محايد
M675383611043020800,1,الدوري الدوري ماله لزوم وقفه اوامر_ملكيه,لا يمكن تحديده,إيجابي
M675386437978578944,1,الدينصور وزير المياه والكهرباا الحصين متى ينشال الطاهر بيدفنونه بكرسيه اوامر_ملكيه,سخرية,سلبي
M675387764662255616,1,الرجال ما امداه يعطينا اجازه الغبار الله يذكر ايامه بالخير عزام_الدخيل اعفاا_عزام_الدخيل اوامر_ملكيه,إيجابي,محايد
M675385746010808320,1,السعوديه update جديد اوامر_ملكيه,لا يمكن تحديده,محايد
M675391494140919808,1,السلام عليكم مساا الخير اعفاا_عزام_الدخيل اوامر_ملكيه الشباب_الوحده الخفجي الهلال ,لا يمكن تحديده,محايد
M675394687360962560,1,السلام عليكم ورحمه الله وبركاته اسال الله التوفيق والسداد واتمنى لكم النجاح اوامر_ملكيه,إيجابي,محايد
M675390866429755392,1,الشو الاعلامي مازال يصنع وزراا من ورق يساهمون في تاخرنا لكن نكرر انظرو من حولكم البلدان تتقدم ونحن اولى بذلك التقدم اوامر_ملكيه,سلبي,محايد
M675439520398077952,1,الشيا العظيم يحصد من الشيا البسيط فكن بسيطا تكن عظيما اعفاا_عزام_الدخيل احمد_العيسى_وزيرا_للتعليم زد_رصيدك28 اوامر_ملكيه وتركم,لا يمكن تحديده,محايد
M675419165084250112,1,الظاهر كل ما شافو الشعب محتقن سوو اوامر_ملكيه واعفو وعينو كم وزير مثير للجدل والشعب يبلع الطعم زي القطيع اعفاا_عزام_الدخيل,سلبي,محايد
M675392929221988352,1,العساف ثابت والبقيه متحركون تيرمومتر الوزراا مثل الهلال والانديه اللتي تقبع خلفه عاجل اوامر_ملكيه شكرا_خادم_الحرمين,سخرية,محايد
M675394193255235584,1,القبولات الدراسيه بريطانيا لغه بكالوريس ماجستير دكتوراه التربيه الغاا_تخفيض_تذاكر_الطلاب اوامر_ملكيه,لا يمكن تحديده,محايد
M675390055683391488,1,الله ياخذ بليسك انت السبب اعفاا_عزام_الدخيل اوامر_ملكيه ,لا يمكن تحديده,محايد
M675386894042050560,1,الله يذكر عزام الدخيل بالخير كان شخص جميل صراحه اوامر_ملكيه,إيجابي,محايد
M675392734677606400,1,الله يرزق المسؤولين الجدد البطانه الصالحه ويعينهم على ما فيه مصلحه وخير للجميع اوامر_ملكيه,إيجابي,محايد
M675383769352822784,1,الله يسمعنا بما هو خير للسعوديه وشعبها اوامر_ملكيه,إيجابي,محايد
M675650721711288320,1,اللهم اجعل ولايتنا فيمن خافك واتقاك واتبع رضاك واكتب لنامافيه خير وصلاح بلادناوالاسلام والمسلمين اوامر_ملكيه ريتويت_للمزيد,إيجابي,محايد
M675402558828060672,1,اللهم استعمل على عبادك خيارهم ووفق واعن للخير من تم اختيارهم اوامر_ملكيه,إيجابي,محايد
M675391235297779712,1,اللهم ان نسالك الخلف الصالح اوامر_ملكيه,إيجابي,محايد
M675401866415591424,1,اللهم انا نستودعك تعليم ابنائنا وبناتنا ونسالك ان تحميه من عبث العابثين وفكر الضلال و المنحرفين اوامر_ملكيه احمد_العيسى_وزيرا_للتعليم,إيجابي,محايد
M675473649961451520,1,اللهم انا نعوذ بك من ان نشرك بك شيئا نعلمه ونستغفرك لما لا نعلم دعاا زد_رصيدك28 اوامر_ملكيه الشباب_الوحده اكتب_كلمه_تجلطك,لا يمكن تحديده,محايد
M675518589751922688,1,اللهم نستودعك بلاد الحرمين عقيدتها وامنها وكل من عاش فيها يامن لا تضيع ودائعه صباحيات اعفاا_عزام_الدخيل اوامر_ملكيه السعوديه,إيجابي,محايد
M675387518657945600,1,الليبراليين والعلمانيين فرحوا باقالته اوامر_ملكيه امر_ملكي وزير_التعليم عزام_الدخيل,إيجابي,محايد
M675488508853776384,1,الليل يشبه احلامي ويشبهني اقضي به انسي وافراحي ان طال طالت به الافراح او قصرت ساعاته كان همي كيف احييه اوامر_ملكيه عيشها_صح,لا يمكن تحديده,محايد
M675384622331641856,1,المتخبط لن يستمر مبدا اعفاا_عزام_الدخيل اوامر_ملكيه,سلبي,محايد
